Transaction Amount,Transaction Date,Is Fraudulent,Customer ID,hour_of_day,day_of_week,is_weekend,days_since_epoch,time_since_last_txn,amount_scaled,Institution,SyntheticChunkID
21.06029176837741,2024-02-12 18:51:23,0,9e444c94-4626-4c68-9155-d18c5ffdf72a,18,1,0,19769,163904.0,-0.24855031841114217,Institution_B,Chunk_2
72.84158357693725,2024-01-14 18:43:54,0,d3ecb1d9-b610-44a1-8881-8cd9dbc17208,15,5,1,19736,,0.20455734170771003,Institution_B,Chunk_2
210.7863377662157,2024-02-02 04:30:09,0,0d297ac4-72dc-41e1-93d1-8947a6712040,20,5,1,19737,,2.710288812390804,Institution_B,Chunk_2
200.10960121441465,2024-01-19 13:18:50,0,1477c51e-3553-43d8-a93e-a89403a77eb1,16,2,0,19728,163779.0,0.8319888644832496,Institution_B,Chunk_2
110.5956316991072,1970-03-30 20:41:56,0,20ad3a32-08b9-44e4-89d4-cd66c098eb35,17,1,0,75,,0.7225213252483725,Institution_A,Chunk_2
135.29598179127365,2024-02-11 11:22:23,0,3cf7829f-ddf9-42aa-b31d-d97bb732c645,0,1,0,19777,163439.0,0.8739191782038804,Institution_B,Chunk_2
34.493209258627424,1970-05-04 17:22:55,0,ddcdd777-3b8e-4364-a6ec-e5ae0378aacb,21,6,1,127,,0.05493809675331973,Institution_A,Chunk_2
24.561697145793413,2024-01-18 00:45:36,0,9e60ebd7-ca9e-4ed9-81a9-13d3bddbeebf,18,5,1,19726,,-0.472698342926847,Institution_B,Chunk_2
185.87104409127093,1970-03-24 20:09:44,0,10d6d418-e250-49ee-9d02-5074f2a77263,18,5,1,68,,0.8941630295512939,Institution_A,Chunk_2
64.78394634222364,2024-03-05 06:29:53,0,4e7e5d5f-38e5-4f85-9278-e3341778570e,18,6,1,19782,164026.0,-0.01911678034631409,Institution_B,Chunk_2
403.0884282995954,2024-01-29 12:16:26,0,37b13501-8eef-4f2d-a210-049815cef44e,20,5,1,19771,,3.589404528183942,Institution_B,Chunk_2
31.97930209518927,1970-06-19 08:29:05,0,11201,23,2,0,160,501.0,-0.519201038857144,Institution_A,Chunk_2
36.53675546296275,1970-01-02 00:28:27,0,1342,22,5,1,15,163014.0,-0.2047412521763553,Institution_A,Chunk_2
186.00447997999635,1970-03-28 06:17:01,0,16659,17,2,0,65,,1.097378649963284,Institution_A,Chunk_2
96.75127144150837,2024-01-29 21:50:20,0,f85a3290-18b9-463b-8a75-2eff8bb16620,13,2,0,19764,,0.32692169792706827,Institution_B,Chunk_2
48.245417015328705,2024-02-21 01:29:01,0,15185,20,3,0,19767,,-0.06094244873553223,Institution_B,Chunk_2
38.22265534287291,1970-05-19 14:54:23,0,12037,22,4,0,148,,-0.4808979162460378,Institution_A,Chunk_2
21.256272193916757,1970-06-06 06:58:07,0,5812,17,6,1,144,,-0.571560728591204,Institution_A,Chunk_2
8.019087514216757,2023-12-22 15:40:45,0,939f3e70-aa4e-4b72-8ff1-05a788fe4cc6,0,6,1,19714,,-0.6348543669206711,Institution_B,Chunk_2
170.0984911957948,2024-02-08 01:08:35,0,696c586c-5362-4be7-a055-5d07f818369e,10,4,0,19758,163121.0,1.6938506446860329,Institution_B,Chunk_2
191.4867921265995,2024-02-14 06:36:18,0,5f1e5a18-d56a-4d22-85b2-6931e1445414,19,4,0,19764,163186.0,3.8096152173521007,Institution_B,Chunk_2
20.793396086858486,2024-01-21 22:23:49,0,a543f925-a2d1-4bec-adb8-e60d630d9cfe,20,0,0,19741,,-0.2278187859943617,Institution_B,Chunk_2
32.18858086172311,1970-06-19 02:02:29,0,52f10106-d6b1-4880-8676-3657e067721e,1,6,1,153,108446.0,-0.2342962603045738,Institution_A,Chunk_2
81.48234559098476,1970-01-06 09:20:43,0,15066,23,5,1,16,,0.013032216758493198,Institution_A,Chunk_2
24.80280227876423,2023-12-21 14:35:59,0,8695,21,1,0,19719,,-0.15994321691701202,Institution_B,Chunk_2
204.0613470347711,1970-06-28 12:14:26,0,13249,18,1,0,190,,1.1368863607960977,Institution_A,Chunk_2
114.78784349638366,2024-01-19 20:18:31,0,4f3c9134-0e7d-4d30-b744-3c879d6127c4,19,6,1,19746,163538.0,0.5451001874682084,Institution_B,Chunk_2
229.57414550886998,2024-01-04 16:38:02,0,0e23bb0d-936e-4444-8d31-20a4a2f6c506,11,1,0,19729,,1.846576049069665,Institution_B,Chunk_2
115.90603039706365,2023-12-20 21:06:08,0,75b203d3-51b6-4f70-864a-7184197d44ac,0,5,1,19708,,-0.14152321948521673,Institution_B,Chunk_2
94.6533885705589,1970-03-15 12:59:48,0,10057,18,4,0,63,,-0.20720918205262442,Institution_A,Chunk_2
104.98232646252644,2024-01-21 21:38:40,0,4b1e4a0c-9152-42ef-8db9-26b96d69d243,18,5,1,19742,,0.03774105293283464,Institution_B,Chunk_2
189.7400576399968,1970-01-12 15:19:34,0,dd54d19e-6e0b-4de7-adf5-ec63420c453b,23,6,1,1,163715.0,1.6652352083842172,Institution_A,Chunk_2
50.92027645599855,2024-02-12 00:34:19,0,43c3709d-d068-4a69-b28b-c9e16a1aa486,19,4,0,19767,163324.0,0.19385365738449983,Institution_B,Chunk_2
29.38807451991562,1970-03-14 04:25:32,0,17188,18,1,0,92,22625.0,-0.6190480185834308,Institution_A,Chunk_2
210.8375610477212,1970-03-04 22:41:17,0,15885,20,1,0,61,,1.055227031723249,Institution_A,Chunk_2
410.05440117077023,2024-01-22 14:08:22,0,9192161a-3b17-48ea-947f-8abb5e9af5cf,20,4,0,19758,163634.0,5.364173132892901,Institution_B,Chunk_2
76.67912090208343,2024-02-23 11:52:22,0,1368,21,0,0,19777,163601.0,-0.17536338690671768,Institution_B,Chunk_2
20.41521066728336,2024-02-04 09:44:54,0,4cffaf8d-0022-4a53-bd0b-9ec0f302e078,20,3,0,19767,,-0.42261662938271727,Institution_B,Chunk_2
532.6695625375121,2024-02-20 00:29:42,0,fb396f37-d4e3-4a79-87f3-68e9acf22a27,19,2,0,19755,,4.970409291845823,Institution_B,Chunk_2
64.39720243352826,2024-01-06 20:46:42,0,1ab2177a-3d5d-4dbf-aa3e-a6fa9b827888,21,5,1,19731,,-0.2891209352101525,Institution_B,Chunk_2
75.38591517835337,1970-04-20 18:36:05,0,16560,15,4,0,99,6915.0,0.2493322259610908,Institution_A,Chunk_2
66.2350397298875,1970-06-08 15:46:49,0,40c82081-b52f-4480-92e3-c55fa0ab4b9a,19,6,0,145,,0.3467288423473218,Institution_A,Chunk_2
32.5806549946901,2024-01-22 09:12:34,0,3f13c87b-705d-4a8f-bc1f-81dcc8397a1d,14,1,0,19750,,-0.3780212277163635,Institution_B,Chunk_2
104.47802042361984,2024-01-02 01:44:14,0,14392,22,2,0,19729,,0.36763831133439867,Institution_B,Chunk_2
433.64135095139073,2024-01-10 18:40:40,0,510fd0df-0706-49ec-bcd2-8e21424c909c,19,5,1,19735,,4.44870487692554,Institution_B,Chunk_2
44.2817659344778,1970-03-15 02:24:57,0,12544,19,4,0,79,1.0,-0.48918462505924454,Institution_A,Chunk_2
208.76723253577262,1970-04-29 18:59:33,0,14649,21,1,0,92,9370.0,2.5182786607477112,Institution_A,Chunk_2
275.2502759359008,2023-12-30 21:06:36,0,d839df44-fbe1-4c1e-aafc-98958f02326e,15,5,1,19722,,1.635503452941795,Institution_B,Chunk_2
24.4296305750589,1970-02-10 23:05:31,0,9500,23,4,0,25,,-0.6398850223628516,Institution_A,Chunk_2
104.33394059646982,2024-01-09 03:49:25,0,428f9c24-5b58-426f-95c0-0800a3ad612a,22,4,0,19726,163331.0,0.3582369489051677,Institution_B,Chunk_2
83.63380845217182,2024-02-23 00:55:47,0,14431,2,4,0,19769,,0.7757601425971439,Institution_B,Chunk_2
179.9453902206191,2024-01-10 03:06:17,0,f27ab931-f4c3-4974-958b-a7fedabd81f2,1,5,1,19733,,1.0502713339400396,Institution_B,Chunk_2
61.889328827050946,2024-01-16 01:42:41,0,1ab91317-78a7-4218-8f4e-6b4cba6c537d,13,5,1,19743,,-0.4854661477930494,Institution_B,Chunk_2
37.62142197131254,2024-02-13 06:44:25,0,b9af29a9-d779-4ea7-8655-281b1a0269e7,21,5,1,19766,,-0.4040927877333967,Institution_B,Chunk_2
229.88620309737377,2024-01-13 11:32:21,0,9500,19,5,1,19735,,0.9750338473533411,Institution_B,Chunk_2
116.28226573374386,2024-01-31 09:07:49,0,59b0c0ab-afbe-40ee-ac23-f077063a9abc,19,0,0,19750,163502.0,0.6568962577537076,Institution_B,Chunk_2
121.43470662898247,1970-05-18 10:53:30,0,15066,19,4,0,117,,0.6293663161363416,Institution_A,Chunk_2
396.7343136027773,2024-01-21 19:53:00,0,0ec3949e-7598-45c3-a696-01d2d085d893,0,2,0,19753,,2.595078222317139,Institution_B,Chunk_2
69.84985181429629,2024-02-07 02:52:24,0,16362,20,2,0,19766,,0.03342553396268522,Institution_B,Chunk_2
209.9850202985958,2024-02-13 04:40:18,0,aaa89c00-c207-4a32-aa22-e6935e0bb472,3,1,0,19757,163160.0,2.3801772826653105,Institution_B,Chunk_2
51.162396697139876,1970-05-10 05:10:21,0,16659,19,1,0,104,,-0.12474875029822532,Institution_A,Chunk_2
32.11334145810474,2024-01-27 09:58:21,0,81198e31-2fdf-4479-9daf-acb4a99da312,15,5,1,19735,163396.0,-0.6355051037324702,Institution_B,Chunk_2
54.025042478758955,2024-03-07 04:02:00,0,66cacfe4-cd9d-4c88-b25a-ca6f5de70864,19,5,1,19783,,-0.19436595010374155,Institution_B,Chunk_2
235.70806973851734,2024-01-12 21:42:09,0,267fa4c0-4569-45c1-a18d-f1d08a82df6c,15,5,1,19740,,1.9234828468844223,Institution_B,Chunk_2
453.12459058145555,1970-07-14 02:35:54,0,17188,17,6,0,206,7617.0,6.242022808350357,Institution_A,Chunk_2
167.77047208099265,1970-05-26 02:09:31,0,202947aa-e0ba-42be-89cb-fa926a654e1b,20,5,1,154,,1.665373206413358,Institution_A,Chunk_2
100.49628183336797,2024-01-29 03:40:19,0,10486,10,6,1,19730,,0.37523539055901556,Institution_B,Chunk_2
39.017750798070075,1970-01-21 21:40:28,0,15856,22,5,1,30,3644.0,0.04142741495918428,Institution_A,Chunk_2
722.9179627165734,2024-02-03 04:42:47,0,d2954acf-556f-4dac-86b3-0f1cf9e99fae,19,6,1,19755,163695.0,4.396488770605994,Institution_B,Chunk_2
342.7146897747299,2024-02-18 08:57:30,0,c2185c71-802e-4b7e-846a-98b73730fd83,10,6,1,19768,,1.7330745412874402,Institution_B,Chunk_2
39.27053856860921,1970-05-17 22:05:09,0,17188,22,4,0,137,,-0.23658934831603157,Institution_A,Chunk_2
56.38704688571721,1970-03-05 08:18:27,0,115a33c4-485e-435c-881f-f4a82f3388be,17,4,0,57,,-0.27870403433596846,Institution_A,Chunk_2
459.93739521934936,2024-02-20 23:48:20,0,42a4535f-39f9-4e2f-9f31-b89ae3b21b0e,19,6,1,19782,163402.0,5.292399940152972,Institution_B,Chunk_2
253.19041685264398,1970-01-13 19:00:10,0,11339,21,5,0,29,,1.1711285127132034,Institution_A,Chunk_2
106.40535981959405,1970-05-08 03:30:45,0,5222,19,6,1,151,,1.334482332135964,Institution_A,Chunk_2
276.0080552829843,1970-05-13 19:50:35,0,14977342-f9f3-4fcd-8da2-20532955d294,20,5,1,118,,2.579595921794074,Institution_A,Chunk_2
40.102327778599786,1970-03-20 22:56:28,0,12695,19,4,0,55,2888.0,-0.34202878347009213,Institution_A,Chunk_2
363.9248845851058,1970-05-02 10:02:18,0,10616,21,1,0,110,,3.6421762779965325,Institution_A,Chunk_2
77.9609474147976,2024-01-07 13:58:55,0,377f1e3a-ee2f-4cd0-9d76-6927774e8388,19,4,0,19736,,0.10400051258779813,Institution_B,Chunk_2
165.95722171096568,1970-02-18 17:00:24,0,9500,20,5,1,49,,1.657695136666112,Institution_A,Chunk_2
57.255142799307976,2024-01-29 13:50:04,0,46179f7e-48e6-4515-9bee-67bfe96cfc42,22,0,0,19745,,0.08267256863081052,Institution_B,Chunk_2
40.04422872193924,2024-02-06 09:01:07,0,403c00bd-73ee-4ca4-a08d-6a5ef7d0033b,21,4,0,19754,,-0.38138318649260433,Institution_B,Chunk_2
32.867310755612664,2024-01-28 06:24:51,0,8f5200aa-f70b-4f41-b64a-9c570c79a5f7,13,2,0,19759,,-0.45474946616907336,Institution_B,Chunk_2
188.14344139803435,2024-02-25 03:36:29,0,6741,14,2,0,19759,,1.3593781918384271,Institution_B,Chunk_2
59.36935335853449,2024-01-08 01:03:42,0,980e77c8-3850-4900-9faf-19c8549bcb92,0,2,0,19725,,-0.47160328918780015,Institution_B,Chunk_2
80.12179683078276,1970-07-16 18:37:28,0,12839,18,6,1,199,,-0.3034097388351796,Institution_A,Chunk_2
109.27062814360738,2024-02-20 08:51:28,0,e583de17-fb04-4479-acc8-39a2a8e16994,15,2,0,19757,163403.0,0.36166104028437573,Institution_B,Chunk_2
49.0447886238046,2024-01-29 13:28:41,0,10a28a77-68b2-4458-b404-5b544477e337,17,4,0,19744,,-0.28998213514822546,Institution_B,Chunk_2
29.5387782532937,1970-03-24 06:43:54,0,5c133d90-3579-4486-821c-0a04b50300a3,21,1,0,84,,0.24798248213424423,Institution_A,Chunk_2
210.27162206611553,1970-03-07 01:00:08,0,15066,21,5,1,82,159169.0,3.4724108229222166,Institution_A,Chunk_2
5.265930681432849,1970-03-19 10:46:00,0,21528905-9cfb-482e-96b4-0c76c4a20cbc,22,5,1,89,,-0.1900333474291805,Institution_A,Chunk_2
92.01621061984464,2024-02-27 07:02:13,0,df0a7c5a-8cc3-476c-b69f-619b0df7a826,20,0,0,19778,,-0.05361211209750244,Institution_B,Chunk_2
36.153573045366926,1970-04-29 04:28:24,0,59fe520e-08ce-4bbd-a19d-c880c56f9459,19,1,0,95,,-0.38257371740254537,Institution_A,Chunk_2
114.49389488360906,2023-12-29 22:49:28,0,9f18ac03-1a4f-4f4f-b04c-f632feae3e2b,1,5,1,19719,,1.1566795892738622,Institution_B,Chunk_2
126.26995411581025,1970-01-02 00:28:27,0,16075,22,5,1,12,6007.0,0.3989026633080175,Institution_A,Chunk_2
369.5011786778523,2024-01-09 16:44:31,0,06723ad0-6269-46fd-a11d-86e244a1bdbc,23,0,0,19718,,2.224132458300075,Institution_B,Chunk_2
417.20486638550216,1970-05-18 12:16:14,0,5394,20,1,0,137,,6.086437935223607,Institution_A,Chunk_2
57.65252060376658,1970-05-18 02:28:17,0,7508,20,1,0,137,20279.0,-0.3374665883114992,Institution_A,Chunk_2
54.221797404238416,1970-03-24 18:46:34,0,d708f50e-db52-4c2f-b103-482c4dc2b7f3,19,4,0,102,,-0.551083763448594,Institution_A,Chunk_2
36.4198650971591,2024-02-19 01:05:49,0,a6c82252-4248-4262-8a05-65c603ea9fd6,14,6,1,19774,,-0.3840497301021158,Institution_B,Chunk_2
36.28967731738166,1970-04-17 17:17:39,0,16659,20,5,1,80,4730.0,-0.3468451977410531,Institution_A,Chunk_2
123.68772534158991,2024-01-21 21:19:59,0,90160986-c9a4-48cf-9033-ffe6e5367bb3,14,4,0,19748,,1.732640723182084,Institution_B,Chunk_2
98.82476178942466,2024-01-16 15:19:24,0,1342,20,5,1,19741,163136.0,-0.0062890657248729775,Institution_B,Chunk_2
775.5501514781802,1970-04-29 13:50:54,0,f0fa7b90-940c-45a9-b172-49da0f899d88,20,5,1,152,,10.56507864299551,Institution_A,Chunk_2
208.05664495227285,1970-02-20 06:07:47,0,16132,19,5,1,80,,2.742234136170395,Institution_A,Chunk_2
104.34057275904972,1970-01-27 23:27:54,0,6070,22,5,1,31,,1.150579263563483,Institution_A,Chunk_2
48.24454076082667,2024-03-08 03:53:54,0,d8115d16-c9f2-430c-8fc6-046ac276d31d,20,2,0,19790,163441.0,0.08594192342347112,Institution_B,Chunk_2
279.7159807507207,2024-02-05 13:29:18,0,39659717-3380-42bc-97bb-cc0e0ca69a2b,7,4,0,19754,163301.0,1.7895220425146938,Institution_B,Chunk_2
38.95298207176275,2024-01-03 00:44:51,0,c107e291-9b60-4b22-a7a1-4c2b423e154e,20,1,0,19723,163578.0,-0.4202163272194006,Institution_B,Chunk_2
53.92121223954286,1970-04-08 13:31:58,0,10616,18,5,1,77,,-0.12720385172891108,Institution_A,Chunk_2
850.0606373884452,2024-02-22 22:45:05,0,8ad2ef7e-73fe-436c-afe4-810959f8337d,19,6,1,19784,,9.220897315571152,Institution_B,Chunk_2
175.96887669189974,2024-02-19 15:43:53,0,8528,21,6,1,19755,,0.9299738058141991,Institution_B,Chunk_2
81.10176311165908,2024-02-18 17:06:48,0,0201fa02-10f1-42cd-a8f3-eb2a1789c543,15,6,1,19754,,0.16994259287222158,Institution_B,Chunk_2
39.611160950462484,1970-05-15 07:23:25,0,18132,18,1,0,120,,-0.5926340812598654,Institution_A,Chunk_2
26.792566730568726,2024-02-18 17:39:50,0,05f9c80a-3d49-4b33-8edc-d19fc3a0099e,13,5,1,19751,,-0.7061124558642946,Institution_B,Chunk_2
52.48010896460702,2024-02-01 17:13:19,0,5af30410-e90c-43dd-9147-d1de2194ed43,15,1,0,19755,163639.0,-0.20827209705513725,Institution_B,Chunk_2
112.85257665379594,2024-02-25 03:02:26,0,64962fba-bf90-4ee0-8ebd-9a48fbc8a00f,18,6,1,19766,,0.22671914261091372,Institution_B,Chunk_2
175.98972867692396,2024-01-24 04:29:27,0,1e6d6a8d-bdc3-4100-b44a-d49e6ce85cdf,14,5,1,19739,,2.049840385235756,Institution_B,Chunk_2
56.814558633756256,1970-03-03 03:07:54,0,12260,18,1,0,68,6426.0,-0.23001128740488663,Institution_A,Chunk_2
90.2389645539893,2024-01-13 10:09:49,0,27826a4e-892a-4c35-816a-5e0b2fe7a18d,9,4,0,19741,,0.2263531780203183,Institution_B,Chunk_2
198.36365640046225,2024-02-01 05:41:25,0,8fff697a-cd43-4e7e-92bd-51e06e467241,15,4,0,19748,,1.7445369576169885,Institution_B,Chunk_2
279.5917114959399,2024-02-03 06:26:59,0,79efd718-5c4a-445f-b7a6-b5ee0ebad957,0,1,0,19764,,2.631876809197884,Institution_B,Chunk_2
141.16478012253103,1970-04-17 15:52:38,0,7919,21,5,1,126,1985.0,1.992912597451265,Institution_A,Chunk_2
323.87691088129236,2024-01-31 10:39:02,0,4504,18,5,1,19746,,4.30136766457883,Institution_B,Chunk_2
112.63046244303185,2024-02-28 13:41:08,0,d5fdc160-47ce-49f3-82b5-02aca3ec6204,20,4,0,19782,163530.0,0.018470501410549345,Institution_B,Chunk_2
351.6586256459122,1970-02-27 23:48:34,0,12695,18,1,0,39,,4.03731371082262,Institution_A,Chunk_2
54.38786529507571,1970-04-26 17:24:29,0,3ad135e3-5a9a-4d4a-a48f-283953d4da19,19,6,1,100,,-0.11554712336153944,Institution_A,Chunk_2
63.68410968766978,2024-03-05 06:54:16,0,a986f039-ce49-4140-9bda-b9946bf72c4b,20,0,0,19773,,-0.08539717806246017,Institution_B,Chunk_2
84.3223699878282,1970-06-05 14:53:49,0,8a27a315-ae37-4bf2-9185-8d14c40dc562,23,3,0,155,19558.0,0.3223427320570361,Institution_A,Chunk_2
10.294567227035394,1970-06-05 17:47:31,0,15885,18,6,1,151,275.0,-0.4977799578339742,Institution_A,Chunk_2
35.045134770711385,1970-07-08 11:18:25,0,40c82081-b52f-4480-92e3-c55fa0ab4b9a,17,6,1,184,,0.047085416004919944,Institution_A,Chunk_2
100.50385240351203,2024-01-12 21:22:35,0,7836c4ca-c52e-4507-a6e3-e4252c7e41ca,20,5,1,19738,163703.0,0.27751018870764255,Institution_B,Chunk_2
131.72758749807255,2024-02-14 03:05:16,0,01594156-a419-4ef1-8c1e-c51460b1943a,13,0,0,19762,,0.6443103053042902,Institution_B,Chunk_2
30.79460374809255,1970-03-28 03:24:04,0,12695,18,5,1,75,,-0.28973184743933994,Institution_A,Chunk_2
75.57439050092606,1970-03-09 00:45:05,0,40c82081-b52f-4480-92e3-c55fa0ab4b9a,21,4,0,60,,-0.2313520710878086,Institution_A,Chunk_2
244.7737050910844,2024-02-08 17:15:54,0,52a8bbb1-890a-4f6b-acef-eed4ae7c78c7,18,1,0,19759,,3.2454468466748994,Institution_B,Chunk_2
212.63984666611634,1970-03-21 07:38:33,0,1342,17,5,1,88,,2.40558498089752,Institution_A,Chunk_2
138.28205590401927,1970-03-22 10:46:02,0,16132,20,5,1,72,,1.6266899796277055,Institution_A,Chunk_2
40.376350464628516,2024-02-14 19:19:55,0,ea69fe8c-01b9-40bf-be86-765147093751,22,5,1,19763,,-0.20203477740041284,Institution_B,Chunk_2
280.55361087885603,2024-02-16 16:13:46,0,af71ef85-7030-4d52-9931-87896011e525,18,1,0,19762,,8.256493272851923,Institution_B,Chunk_2
38.26271065407183,1970-03-19 06:11:49,0,13964,20,1,0,56,,-0.1755998102290593,Institution_A,Chunk_2
56.42910477095603,1970-02-27 03:24:30,0,3702,21,3,0,51,617.0,-0.048172706836287216,Institution_A,Chunk_2
247.5059938993576,2024-01-17 03:19:41,0,bc11f100-a45b-4824-837b-956b0f864bc5,17,5,1,19728,,2.422081813905912,Institution_B,Chunk_2
397.02043999374575,2024-01-11 18:32:29,0,9e952802-773c-4355-b8ac-1a08d7f0098b,23,5,1,19722,,6.555395723188344,Institution_B,Chunk_2
45.82163121789597,2024-02-04 00:04:58,0,7ca269ac-691e-43f8-a7c4-5aa79c9c4464,12,2,0,19750,163494.0,-0.5014240723251766,Institution_B,Chunk_2
109.90880493309581,2024-02-06 01:53:08,0,29c6aa0b-ecd4-4256-b1ff-7adb5c8971d2,20,5,1,19766,163271.0,0.44354205673837277,Institution_B,Chunk_2
332.25662517754404,2024-02-20 14:37:25,0,d8115d16-c9f2-430c-8fc6-046ac276d31d,19,4,0,19771,163497.0,2.182642850327916,Institution_B,Chunk_2
54.329929512992244,2024-02-27 03:27:11,0,5823c6ee-b3dc-4a63-87a4-01910c50d5f2,20,4,0,19774,,0.01583675666223744,Institution_B,Chunk_2
19.652234573437084,1970-04-10 14:30:14,0,1f6508b8-8224-4c84-9612-52f323f425e3,20,5,1,88,,-0.02872115702432887,Institution_A,Chunk_2
82.861337945133,2024-01-24 11:45:58,0,5940,21,0,0,19753,163741.0,0.4241788957705854,Institution_B,Chunk_2
7.402936161114681,1970-05-09 19:39:21,0,16661,20,6,1,132,,-0.33483005144879235,Institution_A,Chunk_2
36.861888251211845,2024-01-21 05:55:14,0,515d17e1-6422-4783-873e-0d01ea9afa75,0,5,1,19732,,-0.4793796989798444,Institution_B,Chunk_2
137.85996660147973,2024-01-01 22:17:48,0,6bfb1c88-88bd-471f-b97e-eb7a1a5b6e2d,0,6,1,19715,,0.9674178031198833,Institution_B,Chunk_2
