Transaction Amount,Transaction Date,Is Fraudulent,Customer ID,hour_of_day,day_of_week,is_weekend,days_since_epoch,time_since_last_txn,amount_scaled,Institution,SyntheticChunkID
39.50037154128156,2024-02-17 05:16:17,0,f106a2f9-6ba5-4006-860d-bb5c904344ab,3,6,1,19772,167817.0,-0.06746971676196861,Institution_B,Chunk_1
315.46952431355487,2024-02-15 23:10:29,0,ecf78c7b-e72a-4865-b5be-9fdfee402d72,1,4,0,19763,,2.5117727287750125,Institution_B,Chunk_1
113.7988462113956,2024-01-03 16:24:17,0,dc7ec473-dc47-4ec3-9700-b2481738fb12,16,2,0,19723,,0.7176940185473304,Institution_B,Chunk_1
176.92050054020652,2024-02-12 02:58:25,0,09e05091-93bb-4cf0-8fce-7fecfad2f512,18,6,1,19762,,1.4738722410085368,Institution_B,Chunk_1
239.26715122275013,2024-01-13 07:00:54,0,2903,12,2,0,19745,,2.488935463534113,Institution_B,Chunk_1
60.64053401210827,2024-02-13 16:55:45,0,66115707-c3d5-4629-b8be-aaf6c6542504,16,4,0,19761,,-0.21688054688997707,Institution_B,Chunk_1
166.79419775522175,2024-01-23 00:06:52,0,d692743e-ab7f-4995-a35e-c9efd4fb2fba,19,5,1,19748,,0.9934143808458694,Institution_B,Chunk_1
654.4936466855796,2024-02-17 11:29:35,0,fb87b234-6199-4173-91ce-d029bb4bc4a4,20,5,1,19778,,9.138099401417573,Institution_B,Chunk_1
77.94121049656736,1970-02-22 22:52:38,0,13956,22,5,1,54,5923.0,-0.22444917531740022,Institution_A,Chunk_1
94.9966168495311,1970-03-14 00:07:34,0,15e033fc-dfc8-4374-bba0-c01cf481c308,3,5,1,46,,0.19443596679724257,Institution_A,Chunk_1
501.43354170068324,1970-05-19 16:59:33,0,7919,18,0,0,161,1438.0,4.118870723594267,Institution_A,Chunk_1
46.4244409434668,2024-01-12 08:57:57,0,63095d55-e6c2-4c98-a917-d268432ea14b,23,6,1,19738,,-0.1936272844944754,Institution_B,Chunk_1
72.2166338973611,2023-12-31 23:55:04,0,66115707-c3d5-4629-b8be-aaf6c6542504,14,5,1,19721,,0.2124218932218908,Institution_B,Chunk_1
48.518308325763456,2024-02-27 03:36:57,0,3093,17,1,0,19762,,-0.19296012392109085,Institution_B,Chunk_1
555.9333733973542,2024-02-02 13:11:30,0,63c1ae66-e85a-47c5-9230-19f3439c42d2,16,5,1,19742,168356.0,7.549392245872933,Institution_B,Chunk_1
40.50602430973982,2024-01-21 18:27:11,0,47225c6e-d7d5-4236-bb57-e85ea8f1ba04,12,0,0,19735,167857.0,-0.27420466377621616,Institution_B,Chunk_1
47.29141853226633,2024-01-28 02:22:58,0,ae82a5d4-41e9-4825-9aee-723640fac737,0,6,1,19762,,-0.2345857191395162,Institution_B,Chunk_1
270.51153786369866,2023-12-18 07:20:10,0,f056c582-84bf-4cf9-9dbb-922a49167532,17,5,1,19711,167529.0,2.9831994523744334,Institution_B,Chunk_1
212.35765335129935,2024-01-24 21:38:24,0,e96f7951-bb2b-44b7-8828-8e492251e12e,2,3,0,19735,,4.190112594659417,Institution_B,Chunk_1
16.86997269715591,1970-02-22 09:32:13,0,7d488636-2057-4211-97b9-1ba97a88c47d,23,6,1,36,,-0.5887557952407373,Institution_A,Chunk_1
10.136182787455173,1970-06-22 07:17:57,0,14259,19,6,1,162,,-0.6479859513625736,Institution_A,Chunk_1
122.25281163570644,2024-01-30 14:56:28,0,1322919c-c34b-446d-b4a6-00ac78172003,20,6,1,19773,,0.5533872713778453,Institution_B,Chunk_1
96.9828744675933,2024-02-21 14:42:09,0,5a2e1bfa-a5f3-4b07-b852-c81791119608,11,4,0,19771,,0.5789391104859508,Institution_B,Chunk_1
61.13925313030008,1970-04-25 03:25:03,0,7919,23,1,0,127,,-0.5249441016807751,Institution_A,Chunk_1
65.18728594057721,1970-06-09 07:09:50,0,bba1d739-0b2c-4b63-b69d-88d7b216151e,22,6,1,139,,-0.06390108035394026,Institution_A,Chunk_1
18.134559390108993,1970-02-12 03:45:54,0,10057,21,1,0,69,6851.0,-0.39403985239420586,Institution_A,Chunk_1
120.7177710411564,1970-05-27 11:31:05,0,18132,21,4,0,132,,1.3341704509841423,Institution_A,Chunk_1
222.14282144574435,2024-01-30 07:14:33,0,8320,3,1,0,19757,167940.0,1.8544408002318689,Institution_B,Chunk_1
31.519103685355912,2024-02-11 07:35:30,0,b11ba617-4a2a-4926-8189-24aae9cd0d62,2,6,0,19759,,-0.4222003241956851,Institution_B,Chunk_1
112.14807994644657,1970-01-25 11:40:07,0,16560,22,5,1,38,,0.869010330907055,Institution_A,Chunk_1
108.87448296459098,1970-03-19 02:13:38,0,10023,20,1,0,73,,0.48569100862943937,Institution_A,Chunk_1
27.506369227605436,2024-02-18 17:03:42,0,c78de1e1-c736-493f-a933-23328e10cfc4,4,5,1,19767,167898.0,-0.4766149173870116,Institution_B,Chunk_1
53.29083609050655,1970-04-05 01:14:53,0,cb913187-3ce2-4b08-af9b-c0405b03c414,19,5,1,91,,-0.06527630747421859,Institution_A,Chunk_1
154.61544621485973,2023-12-30 05:28:42,0,744f7723-e25c-43be-928c-aefab1b10a84,2,1,0,19717,,2.1425714278978987,Institution_B,Chunk_1
196.2427028762876,2024-02-04 21:26:48,0,f28a4b51-d7e1-4463-a81e-d750d2814e79,5,2,0,19762,167949.0,0.798163892802921,Institution_B,Chunk_1
102.80323703656482,2024-02-29 03:52:38,0,b5c7bb89-2d97-44e5-a0c7-794cc22373a3,16,5,1,19781,167318.0,0.32357767827388106,Institution_B,Chunk_1
280.5233881103196,1970-04-19 17:06:12,0,3821,18,5,1,122,,2.793218839036025,Institution_A,Chunk_1
48.91282766661575,2024-01-11 04:04:31,0,499a772e-94b9-46ca-a512-e069644f4759,1,2,0,19738,,-0.6648324782395283,Institution_B,Chunk_1
120.22026560375589,1970-05-04 08:05:02,0,2616,19,4,0,129,,1.6037162599258186,Institution_A,Chunk_1
302.38040007705666,1970-02-27 06:48:32,0,7938,21,5,1,59,,1.6657247614018045,Institution_A,Chunk_1
242.98468989914636,1970-06-19 16:33:34,0,3154,15,2,0,159,36394.0,1.9377360090205822,Institution_A,Chunk_1
225.65619407087343,2024-01-30 22:33:55,0,87663ac7-b5b7-46db-bc56-cff3f04e3f07,22,5,1,19751,,1.8345095970415914,Institution_B,Chunk_1
34.535563410101005,1970-05-14 21:34:55,0,19ee2b6b-fcd9-44f6-8c19-874a585f2297,1,5,1,125,,0.4188523928059774,Institution_A,Chunk_1
35.028124247765504,2024-02-03 21:39:07,0,e1faae0f-2389-450d-8946-31fc4d57d4e8,1,6,1,19759,167921.0,-0.18581844546011228,Institution_B,Chunk_1
98.56085454016419,1970-03-11 22:05:48,0,13307,19,4,0,90,,0.26614962510826157,Institution_A,Chunk_1
94.07444421563693,2024-02-07 02:02:14,0,be8e0636-ac07-4346-a812-5cf511800968,23,2,0,19759,,-0.16804223681095054,Institution_B,Chunk_1
113.31117142803137,2024-02-01 13:54:44,0,c5f3a8ad-78b3-47ae-ad70-d839a0721fc5,3,0,0,19767,,0.08526911596239334,Institution_B,Chunk_1
246.5189549061792,2024-01-30 07:59:39,0,1c1136ea-4330-4e3f-9f65-1406d5cb4c7c,14,3,0,19754,168194.0,1.4515743196618853,Institution_B,Chunk_1
185.87058735221214,2024-01-22 03:23:48,0,2616,1,6,1,19755,,0.22418071897860548,Institution_B,Chunk_1
71.79377601009796,2024-02-27 16:01:21,0,df4029b5-9134-4174-baf6-708e626f3083,1,5,1,19763,167788.0,0.26536669396072243,Institution_B,Chunk_1
66.00939598488125,1970-03-24 19:10:00,0,c46ef437-dfa4-451a-a724-c0facc372249,0,0,0,80,3862.0,-0.2947713052025764,Institution_A,Chunk_1
758.7434430269378,1970-03-25 06:55:32,0,d02e17e7-2c60-4d14-aca3-101553e04864,20,0,0,80,,9.68123499021828,Institution_A,Chunk_1
90.25437856802972,1970-03-17 09:10:01,0,12839,17,5,1,57,,0.08075625055464464,Institution_A,Chunk_1
54.32760774512626,1970-01-18 19:24:52,0,3154,22,0,0,30,,-0.22910324732191048,Institution_A,Chunk_1
33.966919798740776,2023-12-20 18:14:50,0,1ad8d2bd-0a6a-45ff-b3d6-984013d7ec40,19,5,1,19717,,-0.41399347732499575,Institution_B,Chunk_1
33.334451572991426,1970-05-04 03:51:17,0,0dd128b3-cea0-422d-9b76-442b660ba847,17,5,1,131,9092.0,-0.3505568571292938,Institution_A,Chunk_1
29.585440790389995,1970-01-17 12:52:24,0,7835,15,6,1,22,172891.0,-0.17908763347052306,Institution_A,Chunk_1
109.36277554397597,1970-03-04 03:04:06,0,1939,17,5,1,52,,0.15265163840830526,Institution_A,Chunk_1
151.47359847313888,1970-06-05 15:00:17,0,2392,18,0,0,160,,0.8741064062055562,Institution_A,Chunk_1
25.913287055332532,1970-04-30 01:21:58,0,8dc3c954-5c42-4f69-9839-864cd00b709a,1,4,0,105,,-0.5791580699467727,Institution_A,Chunk_1
1112.3935915705597,1970-04-09 04:05:36,0,95fe13d5-aa4b-41b9-b552-72011e1df834,20,2,0,95,,22.064212845643233,Institution_A,Chunk_1
197.79687543676073,1970-04-18 10:02:26,0,2803,15,4,0,96,14649.0,1.657509471698734,Institution_A,Chunk_1
22.237320546710535,2024-02-14 05:46:28,0,18366,5,5,1,19768,,-0.5685104229664689,Institution_B,Chunk_1
273.6622601528766,1970-03-16 00:54:13,0,10112,14,5,1,87,,0.94165430512022,Institution_A,Chunk_1
90.13430448363543,1970-05-18 23:13:01,0,17188,19,5,1,142,7295.0,0.4752624160380645,Institution_A,Chunk_1
197.65003811799187,2024-01-20 12:26:59,0,5350f2f9-1fcf-4a4e-957e-39911065c13a,12,2,0,19743,168096.0,1.5568124136762826,Institution_B,Chunk_1
230.34554563317107,2024-02-22 21:44:25,0,17303,6,0,0,19773,,0.8365736114129668,Institution_B,Chunk_1
302.4329931794475,2024-02-12 08:09:07,0,882566e2-13bc-42f4-a98a-83ad92e748b5,16,1,0,19754,,2.74255763749622,Institution_B,Chunk_1
150.29167030124773,2024-01-30 14:43:35,0,5544f1ea-ee53-4d70-87bb-3962b4c26367,22,4,0,19761,,0.5105461199957049,Institution_B,Chunk_1
88.95098480385644,1970-02-03 12:33:44,0,12839,23,5,1,49,,-0.02123860832656388,Institution_A,Chunk_1
817.4343827589473,1970-02-25 04:06:48,0,4458,18,0,0,41,0.0,8.025151866582357,Institution_A,Chunk_1
132.37607230791596,1970-03-27 19:29:34,0,7508,23,2,0,61,17801.0,1.1797433006768743,Institution_A,Chunk_1
42.2611994119583,1970-04-26 11:17:13,0,29630d4f-c5ec-4d9d-9147-9001ac1bdcd9,22,6,1,88,60929.0,-0.3807540030539955,Institution_A,Chunk_1
37.646450843032895,2024-02-04 16:37:46,0,eb740c08-cdca-4eda-9e0b-338d75053b14,23,6,1,19753,,-0.26204550422259204,Institution_B,Chunk_1
63.99314240011598,1970-05-15 06:00:19,0,12544,1,4,0,146,,-0.23531348344853828,Institution_A,Chunk_1
103.49938035001765,2024-01-28 16:59:30,0,a49fdc02-b595-4a87-a840-cff15df754f4,10,1,0,19759,168421.0,0.29834371840282825,Institution_B,Chunk_1
182.58590796922158,2024-02-06 08:18:38,0,ea83f3d0-27c5-464c-84c7-80650babfd17,4,0,0,19763,,0.5874580855612126,Institution_B,Chunk_1
145.55673105602915,2024-02-12 01:35:51,0,16d7bb86-72fa-40ef-a315-c82a886fecf1,17,5,1,19743,,0.7679548146611613,Institution_B,Chunk_1
454.5672396835301,1970-02-12 08:24:41,0,950694e5-8ef1-408a-ae6a-92b37db7a464,22,0,0,51,,4.905986295595086,Institution_A,Chunk_1
71.88118702718162,2024-01-12 20:57:45,0,2cde2f19-b984-4bf6-ab4e-c27dec907b05,11,6,0,19734,,0.15435034420882593,Institution_B,Chunk_1
111.34033761950997,1970-04-26 12:36:37,0,3427cc59-a6d8-407c-821a-2f3bd1058db9,18,0,0,107,,0.5086001934323214,Institution_A,Chunk_1
723.2129626858738,2023-11-17 08:51:29,0,025aeb51-cecb-4191-bb04-c1c8436bc0b2,16,5,1,19679,,5.917589081402815,Institution_B,Chunk_1
73.49527176909164,2024-02-11 11:40:30,0,57b95be3-51f2-4d46-aeea-13ec9c47b484,7,1,0,19762,168279.0,-0.4031353911503626,Institution_B,Chunk_1
131.46220484420533,2024-02-27 22:19:58,0,aa531709-49cd-4d70-b7cb-344f14c7c1ca,11,6,1,19788,168160.0,0.9016682918706489,Institution_B,Chunk_1
280.85129898025787,1970-06-12 07:09:32,0,4e6b3755-e46d-495c-9177-b6762cb19c65,19,1,0,181,,2.204636466084576,Institution_A,Chunk_1
634.2627089261766,2024-02-26 14:03:03,0,f3fd3c86-2d44-4e26-ab16-edbfbe39c948,13,0,0,19790,168158.0,4.848158764157153,Institution_B,Chunk_1
124.25545708397287,2024-01-08 00:55:49,0,6170,23,5,1,19721,168085.0,0.535909846088528,Institution_B,Chunk_1
12.456882550773887,1970-05-26 14:13:20,0,14902,19,6,1,121,,-0.6923359959707196,Institution_A,Chunk_1
62.96958668190561,1970-03-07 15:59:52,0,17188,22,1,0,54,5484.0,-0.12949504819975483,Institution_A,Chunk_1
52.48557352531246,2024-01-03 01:09:43,0,12567,17,6,1,19734,168203.0,-0.21059457355943237,Institution_B,Chunk_1
209.4718745789562,2024-01-13 10:49:35,0,7207,7,2,0,19736,,1.7312691057306473,Institution_B,Chunk_1
24.13498934888952,1970-03-02 18:52:29,0,3806f24c-132c-4048-82f1-0ffd18e179b8,0,5,1,47,,-0.4729118844307502,Institution_A,Chunk_1
143.76856535885855,1970-03-25 10:56:41,0,1724,22,5,1,72,,1.685067652650156,Institution_A,Chunk_1
910.5366059768263,2024-01-09 02:53:45,0,9642,8,2,0,19740,,14.617014173354924,Institution_B,Chunk_1
46.24322436801196,2024-02-02 18:43:35,0,bf9ff2f0-ef7b-4ed6-baea-094f9b24c95a,16,4,0,19737,,0.4688886344895562,Institution_B,Chunk_1
242.6010015138492,1970-02-19 13:19:36,0,db070bc5-a083-4fc5-ba4a-9cd55500361e,20,1,0,40,,1.9772499082557338,Institution_A,Chunk_1
139.51708142713633,2024-02-07 13:07:03,0,8414,18,1,0,19762,,-0.22158577875882202,Institution_B,Chunk_1
398.2518451943122,2024-01-26 04:08:02,0,9ff1f919-4ffe-4a59-969b-b81ed2c08d4a,13,6,1,19732,,3.6684938834085794,Institution_B,Chunk_1
70.88077535342381,2023-12-24 03:01:55,0,bc2f4b6d-1232-40c9-8ee9-599ccab42ae0,19,5,1,19710,,0.49547575040235015,Institution_B,Chunk_1
66.47126127137054,2024-01-04 03:55:10,0,6a4a437b-e321-4ae1-8fa8-20537b3a9dcf,15,0,0,19727,,0.517498727261872,Institution_B,Chunk_1
467.605849466775,2024-01-08 16:18:16,0,325efe2f-8d83-43d7-a5a7-e65ff1449138,15,5,1,19739,,5.4502694152404345,Institution_B,Chunk_1
189.36009004665345,1970-05-04 23:38:00,0,bf94c84c-f500-4b79-aa23-fbbab85bbe50,17,2,0,135,0.0,3.4032856987271893,Institution_A,Chunk_1
100.49617323238799,2024-02-11 02:44:22,0,d158c934-96f3-4e7c-bb41-faea332438ec,3,2,0,19762,,0.3836106635951061,Institution_B,Chunk_1
537.8796525320824,2024-01-05 04:49:10,0,9303,2,0,0,19715,,4.317346724099519,Institution_B,Chunk_1
52.50187466602719,1970-04-04 09:43:41,0,15066,16,2,0,88,,-0.2863055979451089,Institution_A,Chunk_1
48.46860598694298,2024-03-05 17:56:54,0,15359,14,6,1,19790,,-0.6446250306799917,Institution_B,Chunk_1
396.70199667878524,2024-02-08 04:35:59,0,a8a109f3-b7d1-470d-ba7d-07f6da4772d6,22,4,0,19748,168232.0,2.059888326125941,Institution_B,Chunk_1
31.81542947144468,1970-06-15 01:46:40,0,b3399f91-a07f-4d5d-bc86-3c30268e0936,14,6,1,163,,-0.5139745275450271,Institution_A,Chunk_1
115.94424257093914,1970-03-14 11:20:20,0,15066,23,6,0,73,1877.0,0.08829685065997717,Institution_A,Chunk_1
155.0647515921495,2024-01-26 00:56:22,0,43381071-4781-4d93-8623-6fb486f9c497,4,2,0,19758,,0.9538646866227081,Institution_B,Chunk_1
201.49803144686115,2024-01-29 21:04:33,0,b2406497-2d01-4fde-82d2-90855973c87e,19,5,1,19754,,1.1348733127754,Institution_B,Chunk_1
449.94939849483956,1970-04-26 09:06:09,0,17188,18,5,1,91,3249.0,4.569461929421183,Institution_A,Chunk_1
237.85865226595513,1970-02-06 19:41:05,0,13143,21,4,0,45,,1.922492808953928,Institution_A,Chunk_1
220.0663288338137,2024-01-29 02:03:24,0,e0917596-75f8-47dc-8feb-795fb5fc975d,11,5,1,19752,,11.925839324524846,Institution_B,Chunk_1
95.8491969997399,2024-02-16 06:11:24,0,c18ca741-ec86-440f-92ff-b26ae4b07469,3,2,0,19785,168075.0,0.23854355194657356,Institution_B,Chunk_1
57.45426457521491,2024-01-24 22:56:09,0,79f47896-7902-4611-aa78-cd45150da1e1,20,5,1,19761,,-0.1713693134485714,Institution_B,Chunk_1
162.35220635815054,2024-01-14 13:07:26,0,f7944069-43c7-441a-92aa-1e7daf25554a,23,1,0,19738,,1.4952111490510875,Institution_B,Chunk_1
276.31863803220443,2024-03-07 13:37:45,0,3291,21,5,1,19790,,3.331857810003557,Institution_B,Chunk_1
105.51340458800478,1970-02-09 10:29:15,0,e9879bdd-076a-4447-b5f4-53c10ea72c9a,20,5,1,33,,-0.1598861963417221,Institution_A,Chunk_1
173.4518573518237,2024-02-07 03:30:37,0,5698ba2d-596a-4edb-81cb-84b3b09f0dd3,7,0,0,19759,,1.4911386519828382,Institution_B,Chunk_1
139.56982511739096,1970-01-31 23:28:31,0,10856,17,4,0,8,4058.0,0.6609839964549776,Institution_A,Chunk_1
18.760444784695153,1970-02-09 00:36:22,0,af47eea6-98ca-4fda-9a57-ca7bc467f86c,22,5,1,56,171705.0,-0.5479634181086436,Institution_A,Chunk_1
160.23943245296687,2024-01-03 13:21:46,0,14337,12,0,0,19709,167918.0,1.2746158417399376,Institution_B,Chunk_1
228.25335534942968,2024-02-14 06:41:51,0,4482c46b-0d8a-42fa-8e36-fc6d9834559b,5,2,0,19750,,1.96992420361584,Institution_B,Chunk_1
47.30028478404283,2024-02-27 01:47:14,0,87e4db51-3686-4c2e-b2f0-97e39658eac1,10,3,0,19773,,0.05956678958567918,Institution_B,Chunk_1
269.0554834534093,2024-02-05 13:52:37,0,2020,18,6,1,19738,,1.1439917686480894,Institution_B,Chunk_1
353.1488018595333,1970-04-15 10:05:13,0,4591,18,2,0,108,13844.0,2.3783044365729378,Institution_A,Chunk_1
488.20947474494676,2024-01-29 08:45:41,0,c33ca1cf-a553-4119-8672-164ae7c8cd1c,4,2,0,19741,,3.672754288007752,Institution_B,Chunk_1
34.60681076742349,1970-03-13 01:06:40,0,2392,19,1,0,59,,-0.3608048877874182,Institution_A,Chunk_1
67.69331335795403,2024-01-08 20:09:57,0,cea5212a-c845-4131-9ddb-68c727b87fac,16,6,0,19735,,0.01788200677746754,Institution_B,Chunk_1
161.11227614799566,1970-04-09 06:27:32,0,e15aafb4-9501-41b3-8358-d15ed14310a2,16,4,0,109,,0.34862380729629083,Institution_A,Chunk_1
1103.4208265333273,2024-01-12 20:37:37,0,9663,20,5,1,19729,166533.0,14.360039025395597,Institution_B,Chunk_1
188.3550530230377,2024-01-25 23:41:33,0,16255,16,5,1,19756,,1.1512288522744196,Institution_B,Chunk_1
208.3690731476388,1970-03-12 21:06:44,0,15066,16,1,0,82,,1.4888436388035178,Institution_A,Chunk_1
227.83138049289636,1970-01-02 00:03:38,0,b8219418-f340-426c-8678-87141525c816,19,5,1,1,,1.9988697310173311,Institution_A,Chunk_1
25.700483931775395,1970-02-24 12:02:29,0,0ac55e8b-e615-488d-9195-cda8818c230a,0,4,0,61,,-0.5055989180511273,Institution_A,Chunk_1
230.77495257891206,2024-03-02 04:49:54,0,8352cb1f-4488-4740-b052-5f3477f3fc7e,13,0,0,19773,,1.3783642624206567,Institution_B,Chunk_1
56.29472816143915,2023-12-12 14:39:11,0,d074e140-46cc-4a3b-acfc-27944361f860,23,6,1,19697,,0.3393120371132078,Institution_B,Chunk_1
631.0912359876215,2024-03-03 21:57:19,0,445a2b25-b220-49f0-8420-e59eb12c937a,13,2,0,19773,,5.311712634166492,Institution_B,Chunk_1
157.9590485628974,2024-01-25 10:18:49,0,b2919c31-3c36-4a3d-9b79-6191562c8202,11,3,0,19747,,1.1726877131912814,Institution_B,Chunk_1
19.352605015506025,1970-02-23 11:41:19,0,15066,18,0,0,49,,-0.5711041366170335,Institution_A,Chunk_1
308.050003744094,2024-02-11 09:15:38,0,c6db537e-bbd0-48ba-ade5-a70aa30bf81f,10,6,1,19762,,2.6815199192564734,Institution_B,Chunk_1
404.6902792828985,2024-02-18 10:24:21,0,e7290893-b279-49f7-9d0a-f4642c907a7e,16,6,1,19775,168221.0,4.3089625402576335,Institution_B,Chunk_1
44.58480878558679,2024-01-15 12:04:43,0,01c58553-77d5-4215-84fd-e740f58348a9,13,3,0,19733,,-0.2612891985363781,Institution_B,Chunk_1
34.91842069921179,2024-02-04 02:34:38,0,fff08908-9e78-4418-8853-81f5b0e0f650,9,3,0,19749,,-0.05762796380934704,Institution_B,Chunk_1
89.6788932342492,2024-01-17 05:12:28,0,2393e117-699c-4fce-9e28-af2d8073732b,0,5,1,19737,167948.0,0.38223532526472115,Institution_B,Chunk_1
67.34892713599737,1970-02-11 00:41:08,0,3681,1,5,1,37,9977.0,0.6006988815051042,Institution_A,Chunk_1
44.565052105714905,1970-04-24 19:19:08,0,9500,0,1,0,123,,-0.35506678292431404,Institution_A,Chunk_1
105.26208652123279,1970-03-10 11:08:31,0,10471,17,2,0,60,8606.0,0.15858925526749001,Institution_A,Chunk_1
95.87249965716049,1970-04-08 16:34:45,0,aec5d8cb-af78-4fc1-981a-007b8b6be807,18,4,0,67,,-0.33996385810711693,Institution_A,Chunk_1
166.80824839092446,2024-03-04 01:23:28,0,f0343e14-ac85-41a7-b046-a681c12734f7,17,5,1,19779,170961.0,1.411456547056134,Institution_B,Chunk_1
129.08768279645122,2024-02-12 09:24:27,0,7a392f19-3b65-4c16-8e16-483869d51384,16,0,0,19753,,0.7376784284830966,Institution_B,Chunk_1
121.56912728338756,2024-02-08 15:36:09,0,5cc4b0c3-e4e1-4a66-ad21-d7aa72a8ec34,20,5,1,19758,168272.0,0.748623513659957,Institution_B,Chunk_1
151.45842887290578,1970-04-16 11:58:52,0,452879ab-6c48-4047-b4ea-06114690e961,15,0,0,82,1275.0,0.6921768105667176,Institution_A,Chunk_1
148.7161524197051,2024-02-22 14:52:13,0,e5ffffe3-0559-489c-b862-59f9f47ede4a,12,6,1,19768,,1.8178508361019272,Institution_B,Chunk_1
477.01137478210876,1970-05-20 08:49:54,0,7e56fc28-a728-4650-b3ab-354e2d14d579,20,0,0,132,,3.437787380612093,Institution_A,Chunk_1
122.68489526554525,2023-12-10 08:08:35,0,3375,23,2,0,19709,,0.6419463925868986,Institution_B,Chunk_1
144.8225805701025,1970-02-18 14:21:43,0,e8509258-3c77-4a64-b80e-de31d36941bf,16,4,0,49,,1.5621258715904691,Institution_A,Chunk_1
329.04180520541547,1970-04-17 11:11:34,0,09b8be7e-7247-4844-94fd-5cd5b4322cb7,16,5,1,96,,2.369577988956477,Institution_A,Chunk_1
83.46379275721185,2024-01-16 14:28:35,0,cbc55136-5b35-42cf-9e91-7b9f340a322b,23,5,1,19735,168086.0,0.9163767776157326,Institution_B,Chunk_1
35.567558761869066,2024-01-11 05:49:21,0,53ad0483-813d-4de1-92ef-fe49f3e67411,17,5,1,19741,,-0.4101750312514988,Institution_B,Chunk_1
137.29273779540006,2024-01-31 14:40:49,0,8aeca823-becd-4aa7-8235-3983d5a87683,22,6,1,19754,,0.7321001705372985,Institution_B,Chunk_1
46.879519947755725,2024-02-06 07:29:49,0,c6f7a620-680a-4e05-acf7-3e0a603bfb6a,18,6,1,19750,168202.0,-0.2733986844213677,Institution_B,Chunk_1
267.48504188632427,2024-02-16 04:14:07,0,8135,16,6,1,19765,,5.76511702938296,Institution_B,Chunk_1
124.68337894986871,2024-01-21 06:37:17,0,83c98052-345d-44ef-8535-300a82f30625,0,5,1,19744,168550.0,0.6075431778521302,Institution_B,Chunk_1
127.61346890218432,1970-03-03 04:08:41,0,12321,19,4,0,76,14925.0,0.8491480896517152,Institution_A,Chunk_1
