transaction_id,user_id,device_id,merchant_id,amount,timestamp,label
9072a641-aec7-4cf7-8fb7-75fbf3dde998,9281,dev_6320,merch_8124,805.51,2025-07-09 23:29:11,0
f345c957-08b8-4bfc-819b-ec2d37ac354c,2666,dev_2984,merch_6142,769.13,2025-07-10 03:44:18,0
3af0fc51-147f-40fd-8ce1-0bb64de4bbb8,8771,dev_2554,merch_9522,7705.66,2025-07-10 20:07:11,0
65b58137-2c36-465b-ace9-3cb7919a39e2,7245,dev_3637,merch_5935,1342.5,2025-07-10 03:20:05,0
8ec23216-95b8-4010-80ef-0e8f04f949aa,4287,dev_8482,merch_9312,8630.91,2025-07-10 02:56:23,0
089f6fd4-cb0b-4efe-9c8d-057be5d8488e,8837,dev_7166,merch_7657,2618.13,2025-07-10 03:56:03,0
cba95fdb-3f5b-41a2-85a6-2fb1f123ad77,5786,dev_2700,merch_3743,8005.39,2025-07-09 23:17:00,0
580f4f9a-3f05-4208-b8c2-8105e86f9949,7362,dev_4232,merch_5005,3967.7,2025-07-10 12:20:59,1
e26fc275-225e-4c90-86f8-6663209a9f7b,5761,dev_3730,merch_5973,3583.71,2025-07-09 22:34:59,0
d02fefdc-110a-47e6-9935-6b3a47c8763e,2418,dev_8084,merch_5689,1252.68,2025-07-10 05:54:29,0
c6b20fcb-2930-4f33-9261-72672e2565a8,8574,dev_7745,merch_9097,4138.18,2025-07-09 22:17:07,0
6eb83f4f-cb7c-4bf8-9a19-84b1aecbc050,4068,dev_3634,merch_6675,4161.76,2025-07-10 03:31:26,0
e23ecb6e-9867-4668-8885-07de9f278007,1128,dev_5625,merch_5847,186.18,2025-07-09 22:15:00,0
8d457594-75cd-49ba-bca6-3921d1306fea,4858,dev_5332,merch_9807,1262.01,2025-07-10 14:41:36,0
df276ce8-3572-48e6-8726-58617a7a9356,8325,dev_4601,merch_9215,898.36,2025-07-09 22:52:02,0
1a019411-3940-4525-bc7b-75f2b68c6881,1458,dev_7186,merch_6109,1236.31,2025-07-10 11:29:08,0
3efe608b-52db-4f40-98ef-60673007f297,1397,dev_1951,merch_2695,574.33,2025-07-09 23:59:13,0
7e167e36-7d77-464d-a1b4-ae1074c35d7d,6961,dev_9057,merch_5177,17.54,2025-07-10 06:50:16,0
208d6fb5-48de-422c-830b-8924658a91ca,2441,dev_2097,merch_4197,151.5,2025-07-10 19:58:38,0
a0246638-6d39-4306-8b4f-ef27ffc84669,3272,dev_2396,merch_5800,2322.28,2025-07-10 15:57:41,0
30cc4530-c5fc-4796-8447-f7ca4de86301,6217,dev_7738,merch_9137,1695.81,2025-07-10 19:52:20,0
6e2da31c-6ee0-49a7-ba79-cd76140fffc0,4384,dev_5121,merch_9352,252.3,2025-07-09 23:32:57,0
7df409fa-4524-4765-a37c-8f3d86f83d7c,9330,dev_7044,merch_2299,7410.52,2025-07-10 16:11:36,0
48691802-69a6-488d-b768-6a96889690a8,2760,dev_7255,merch_2180,2018.72,2025-07-10 18:54:22,0
c8715b0f-14fc-4b42-b202-525a47a52412,2246,dev_7145,merch_6876,9452.81,2025-07-10 13:43:13,0
8c920a76-8c81-4683-a47c-bd9217e9fddf,9050,dev_1035,merch_2885,3773.11,2025-07-10 05:23:24,0
082aefe1-e2e6-4813-a579-74f96f859318,1325,dev_6387,merch_5937,3087.39,2025-07-10 10:55:43,0
66cf7a4f-1799-4698-a26c-e683c989c3ba,6452,dev_6957,merch_5512,2652.93,2025-07-10 07:38:08,0
2681c70e-4ff3-459a-ad17-b29505ac1fa5,3110,dev_1885,merch_2177,2869.14,2025-07-10 19:49:20,0
61f78526-ee98-4718-925e-1208f10c3334,2509,dev_8845,merch_9182,982.21,2025-07-10 14:16:12,0
4bc8d98f-c784-427b-8cc3-e4d4bbe471df,8074,dev_5706,merch_5786,5540.57,2025-07-10 15:57:12,0
cef9e47f-ee89-4b3a-924b-c06eda1560ab,8467,dev_2507,merch_8480,39.63,2025-07-09 23:33:36,0
9d0f3ccb-6319-4e3c-8789-5a519a5aa3f7,6209,dev_5959,merch_6950,414.09,2025-07-10 17:55:40,0
69411579-bc8f-48c9-964a-c79ef62d00dc,7591,dev_5615,merch_4929,727.38,2025-07-10 20:14:48,0
9a0bd43a-0eef-4598-aa21-f0e9cff071da,4530,dev_9502,merch_2513,80.1,2025-07-10 17:08:07,0
252b73ea-5502-44d3-ad29-07509724d897,7961,dev_2135,merch_6143,1020.63,2025-07-10 04:17:40,0
eec86ad2-bea3-47d5-8529-978c248d4e46,4954,dev_2346,merch_6481,538.36,2025-07-09 23:49:28,0
29e11844-a12d-4bd2-ab0d-f665fa25cba1,1431,dev_8746,merch_4418,134.95,2025-07-09 23:16:25,0
14f42912-c9bc-4f8a-90a1-42e06c78efb6,2195,dev_4022,merch_9104,2328.91,2025-07-09 21:42:40,0
02c68bdd-1a27-4eb5-85fc-cc5bd3738aca,1970,dev_2674,merch_8807,445.54,2025-07-10 14:53:08,0
fec8cc57-7364-46fc-9e35-25626b224580,8778,dev_1442,merch_9835,1663.73,2025-07-10 14:50:37,0
d0fd25ef-a597-492f-b08d-78891e908365,5142,dev_6595,merch_9908,607.44,2025-07-10 17:52:47,0
e792beae-6f53-43b8-b1f2-f4f0762a56f7,7352,dev_6390,merch_9060,2234.15,2025-07-09 22:15:59,0
d6bdb756-ef26-4628-9f7e-8694bfb64665,7867,dev_3754,merch_7223,4142.91,2025-07-10 13:47:57,0
4dad97b0-eb65-4d6e-87ec-6dd8dbe78278,4900,dev_9614,merch_2302,4058.08,2025-07-10 09:30:37,0
14c81498-a04d-43e0-b8e3-fff82893a7ea,8827,dev_2496,merch_6404,4888.0,2025-07-10 11:31:40,0
0453450e-3251-4d82-99c7-8e03cb34241d,6223,dev_1508,merch_2434,1454.26,2025-07-10 09:00:02,0
06049ed7-be7c-4dfb-abfe-14d73e8f32f6,6648,dev_5744,merch_6962,1651.69,2025-07-10 13:58:55,0
3243fff5-ab81-40f6-a490-e8d62b972dff,6386,dev_7194,merch_1870,1381.22,2025-07-10 12:16:11,0
ea9c0b7d-2e16-43fc-a1df-08e3684789c2,5922,dev_3511,merch_9205,4863.36,2025-07-10 16:55:44,0
b4781827-b353-4366-be04-06653ae0bc79,9434,dev_4877,merch_8310,4776.81,2025-07-10 16:01:18,0
a8d45518-d040-4c78-9cd3-f77fda59da9b,1888,dev_3979,merch_3837,7915.94,2025-07-10 19:56:56,0
467b1f9b-8d0f-4b37-857b-6c180193d94f,4173,dev_1549,merch_6206,1811.03,2025-07-10 07:34:34,0
1028a041-29bf-4d6a-bde2-c9285ef83f65,8168,dev_7415,merch_7341,582.07,2025-07-10 18:35:19,0
a581ef1f-4c76-485f-9c05-13ad39e34c34,8250,dev_4523,merch_3423,1551.87,2025-07-10 04:34:00,0
967cc6bb-8779-4dbf-858a-dbfcd789b4a0,9453,dev_7124,merch_1510,4180.95,2025-07-10 07:41:38,0
45674b65-5119-48d9-9a0c-9d5a454dcb36,7492,dev_3151,merch_3706,6736.2,2025-07-09 23:41:22,0
9f5347ed-d801-4c7d-821b-b3019bc12684,7959,dev_8422,merch_1567,456.19,2025-07-09 22:09:33,0
3e7ebb87-452c-44dc-a1fa-6c069badc6e3,6346,dev_3118,merch_6044,7128.37,2025-07-10 01:04:46,0
b14860ee-d986-4eeb-875e-560f9c2c0589,8257,dev_4465,merch_5789,2916.4,2025-07-10 13:44:26,0
67c37890-4a10-4bdd-b1d6-c68d570b660b,1982,dev_3300,merch_1363,3242.94,2025-07-10 07:49:37,0
13e46144-1881-4778-9866-86f02639a2bd,4596,dev_5502,merch_8627,4381.64,2025-07-09 22:14:48,0
bc87c1c8-3b27-4f9f-ae11-75eaba22a53a,1377,dev_5841,merch_9070,2489.49,2025-07-10 16:54:36,0
68ce576e-52b6-4450-9287-5a09adaa7805,5672,dev_7672,merch_5633,454.24,2025-07-10 14:44:28,0
1677c758-5d43-420e-97f1-7c7054e4bd80,2601,dev_8944,merch_2023,957.19,2025-07-10 09:21:51,0
cf8bfb17-85aa-49f2-9a36-03ed9d988047,2644,dev_7076,merch_5948,4854.58,2025-07-10 09:00:57,0
6bb5c156-08cd-473b-b9b9-925e1dbbaba7,8730,dev_1345,merch_2778,8394.94,2025-07-10 20:45:44,0
2fa7a1e7-5689-4e7a-a871-36c448e90fee,7758,dev_3878,merch_9753,397.58,2025-07-10 20:13:01,0
1fb639c2-1c91-46cd-b0f6-0dbd3f6f1057,8417,dev_6052,merch_2275,13892.43,2025-07-10 14:39:58,0
0ca18ac9-53e7-4ce9-93d7-9e5322ce5c55,2564,dev_5405,merch_7775,1519.24,2025-07-10 07:01:27,0
a295d305-16a3-46ee-a848-8b3cfaca3bf1,6476,dev_3884,merch_9855,3707.33,2025-07-10 19:15:18,0
c7d8e4d1-6ca5-4cee-9ef1-003cca0f54f9,1235,dev_8857,merch_4782,3905.42,2025-07-10 16:44:13,0
19b03432-a029-4272-8da4-7c047dc38bf8,2488,dev_8577,merch_2802,3518.97,2025-07-10 12:00:16,0
58d3e7a0-54d2-4f03-915d-0847a8670f6f,8692,dev_5239,merch_1435,1070.24,2025-07-10 09:04:14,0
fe54969b-360b-4d39-9d25-6779a574f96d,4026,dev_4329,merch_2677,4221.09,2025-07-10 01:54:17,1
5db9aa73-c121-4b8b-a270-180873ce6804,5802,dev_8941,merch_5730,584.95,2025-07-09 23:27:05,0
133dd6ad-ec21-4cce-b238-0f3cc298a772,4870,dev_3758,merch_9625,4172.88,2025-07-09 23:34:21,0
887a9399-b689-4a59-9c6a-fe8df9ef31d3,2817,dev_9552,merch_8822,6588.85,2025-07-10 01:38:20,0
dad9ae5e-3829-4a98-bf67-b785db785b9c,5065,dev_6329,merch_3430,1311.99,2025-07-10 20:19:38,0
8bffc0c7-cba7-400f-b092-bd1a00949233,3696,dev_7242,merch_4354,2946.5,2025-07-10 09:28:42,0
ce2d3aeb-9689-415f-98ca-32c2f72cd738,5665,dev_3500,merch_5918,4391.13,2025-07-10 01:13:31,0
14f04d8d-4e43-48a8-b9a7-daf02cea6a95,6121,dev_6918,merch_1905,442.82,2025-07-10 19:32:08,0
d5e06278-acb6-48ba-9948-764f0f32505b,6368,dev_2689,merch_2401,614.7,2025-07-10 03:34:57,0
3d8104b9-9982-44d4-8f48-74ef17141ca2,5995,dev_1894,merch_6726,4074.67,2025-07-10 20:10:01,0
d5da164f-6bcf-42b5-a2a3-acb3a072cd35,9925,dev_7817,merch_4407,3654.41,2025-07-10 19:24:41,0
f7cda3ce-c246-44bb-bf40-4e9575889489,9580,dev_6118,merch_9287,344.99,2025-07-10 19:15:48,0
4918871d-fd7e-4321-9cf4-3e1c462b7d72,8494,dev_5068,merch_2031,1402.81,2025-07-10 16:32:23,0
c8e9d5da-d546-4a90-9b25-a7b160efbfd5,7372,dev_1122,merch_5595,2260.79,2025-07-10 09:08:57,0
6b221677-e259-4891-a225-cecc5671aa99,1537,dev_1710,merch_9385,2386.95,2025-07-10 11:04:44,0
c159d2c8-2d36-415e-85bf-ee9a0ace7376,9958,dev_1099,merch_3705,3007.13,2025-07-10 07:21:00,0
87b02253-6148-424b-bf8e-d7eb9feda775,3315,dev_4596,merch_9524,2782.49,2025-07-10 15:55:23,0
9fd48dd3-df92-4f55-8393-69050f873953,8613,dev_3011,merch_9614,16118.2,2025-07-09 21:12:40,0
d33fe37c-e219-4102-a024-2114cc956292,8749,dev_9472,merch_7093,6480.61,2025-07-09 23:07:16,0
de4ba85b-25c9-40c8-9f63-1ee837de232b,4880,dev_7238,merch_6134,11300.04,2025-07-10 13:55:53,0
c8090674-c3a1-485b-97f8-22c424c68b9d,3108,dev_9453,merch_9667,12760.82,2025-07-10 09:19:03,0
d80c1e89-a2b4-4887-a176-6bb7a602ae40,4429,dev_2487,merch_1776,6173.41,2025-07-10 18:45:40,0
c7031759-4052-4045-8d57-c32871b88eaa,2643,dev_1129,merch_3593,2171.86,2025-07-10 06:32:32,0
b3bc30cf-dd43-45db-8a12-9eba3a872203,9422,dev_9014,merch_9928,3079.78,2025-07-10 15:01:26,0
435acd6f-bd11-4059-9591-87594d70255f,8746,dev_7300,merch_5496,1216.81,2025-07-10 10:49:58,0
b540d535-fe4e-40f9-80ef-9971838b715b,5353,dev_6313,merch_7388,566.68,2025-07-09 21:28:06,0
64577983-af0c-4329-8230-f735f311861d,3417,dev_6779,merch_9270,69.07,2025-07-09 21:56:10,0
43a81bb4-1da4-4a8d-ba64-05c61af1c420,8662,dev_4448,merch_8559,3313.47,2025-07-10 11:54:04,0
cbe1a57c-eac4-4cee-9d61-52420d582404,3503,dev_1981,merch_2436,227.36,2025-07-10 17:04:14,0
d0eb9430-350c-46a9-8c6f-7863f0dd3264,2093,dev_8129,merch_5951,8053.2,2025-07-10 10:18:42,0
6dc94253-1882-49b4-b6ce-98223e9a7081,5965,dev_2808,merch_6390,1068.95,2025-07-10 09:53:48,0
4e8f82f8-efff-43ca-bd20-239a68ccd771,1238,dev_4560,merch_2303,12333.65,2025-07-10 09:47:11,0
42176698-a416-47f0-b7ee-51e2fcaa36cb,1538,dev_4390,merch_4587,1405.79,2025-07-10 16:59:21,0
bc4eef6c-42ef-4dc5-97ec-ac2148594d94,9613,dev_4503,merch_7115,529.03,2025-07-10 02:25:07,0
908efad9-0f9c-4549-8e38-be04c0e007d2,4681,dev_5137,merch_3419,977.69,2025-07-10 15:25:39,0
5bce262a-c74b-4e3c-a8b0-d91a0f2eab25,9512,dev_2054,merch_8439,6896.32,2025-07-09 23:37:31,0
49ba92ca-6eee-4cf8-b45c-19f68a8531b5,6148,dev_8238,merch_7725,2473.66,2025-07-09 22:38:11,0
1af6c4ed-a1ad-4391-ae11-e6bd5ca68765,6857,dev_7564,merch_5156,472.03,2025-07-10 18:48:41,0
fa5e812d-1471-4388-8687-54432ed115e1,5062,dev_6318,merch_7427,1446.77,2025-07-10 14:26:18,0
63c7a513-0c18-4e61-85dd-8db90b49aef1,6960,dev_1247,merch_6538,3022.43,2025-07-10 13:23:41,0
82e0f82b-80d2-4096-80be-f0aa106e2303,1124,dev_2745,merch_5334,13919.6,2025-07-10 17:11:51,0
0a34fd69-0aae-42fe-991e-aaa5d0b1a040,4953,dev_2504,merch_6264,501.68,2025-07-10 15:05:23,0
37625197-ed6d-4a33-816e-82017d1cb4f6,7261,dev_3655,merch_5690,215.38,2025-07-10 15:32:51,0
e14c3347-99ae-4284-b63a-89197991951e,4069,dev_9996,merch_6931,4248.13,2025-07-10 10:42:02,0
2cbfbf98-8d2c-47bf-9486-9c81455deb2f,9284,dev_9146,merch_2247,599.32,2025-07-10 12:20:28,0
1ceee42f-f162-43f2-935a-67b7234d19d2,4013,dev_8513,merch_3513,3210.29,2025-07-10 20:24:49,0
bb692d7d-33c2-4fbd-b7f9-6937be6429cf,6870,dev_1789,merch_9308,1656.6,2025-07-10 18:08:00,0
fe2da382-cc8b-4cb5-a52c-87bc4ac289b3,6399,dev_7808,merch_1566,1609.21,2025-07-10 02:55:44,0
aff3c5c8-14d9-4935-9263-1b5d66e9936d,6190,dev_2914,merch_5123,1949.39,2025-07-10 03:31:31,0
c1960854-f6c8-47c4-997f-5c445f6f51e4,3251,dev_3652,merch_6022,670.13,2025-07-10 03:14:57,0
69314848-d0aa-403c-b615-04794ed3a307,8448,dev_2900,merch_5100,2249.11,2025-07-10 11:17:30,0
c3e084c0-1784-42d7-b2fa-0d687afba720,5501,dev_2825,merch_4891,686.39,2025-07-10 14:36:03,0
471dea2b-90ab-443d-b817-094c44088eac,7445,dev_7466,merch_9972,796.29,2025-07-09 23:58:01,0
2b382de4-9959-46b1-bdd3-e5d9cfea7a5e,5206,dev_5768,merch_6994,5537.57,2025-07-09 22:18:22,0
b6185414-5672-42e7-a941-d3eab52b7451,9085,dev_9647,merch_3474,142.48,2025-07-10 11:35:50,0
721eaaf9-6444-4625-89af-bc77a58e63a6,1318,dev_9112,merch_8822,9374.42,2025-07-10 14:58:51,0
addd244f-ecea-491f-8b8a-cb96a11e09cd,5727,dev_1652,merch_5085,150.67,2025-07-10 05:52:27,0
be9bd130-f72b-4025-bb7d-bac1c1f838e1,8407,dev_8873,merch_1781,1597.0,2025-07-10 03:51:18,0
cbe0f7cd-7543-4e28-95b6-8931f6b434a6,7045,dev_9205,merch_8063,9.97,2025-07-10 07:24:15,0
0c8dc3f7-1f26-46b7-87de-eaf788bf0170,9966,dev_1181,merch_9876,19100.46,2025-07-10 08:06:30,0
096cd3a8-d6c0-48b2-b106-fccf05ac2a16,7536,dev_7302,merch_4947,6206.73,2025-07-10 09:06:14,0
9ba25a97-bad8-4108-826d-fe8f72c50981,9376,dev_4203,merch_7892,2385.1,2025-07-09 22:16:40,0
467830e9-9724-469c-99f0-48228d1a1c1c,2799,dev_2983,merch_4449,2587.73,2025-07-10 06:05:27,0
dd1e219e-5262-43c7-857a-d5616f6007aa,3577,dev_1890,merch_4307,90.27,2025-07-10 04:41:06,0
77b362a3-8f5a-44bb-bca3-93a859630494,5277,dev_4999,merch_9502,12626.25,2025-07-10 03:00:51,0
a13ce143-4378-4d27-a697-8eb6b0db88aa,6409,dev_5610,merch_8584,4670.57,2025-07-10 00:52:23,0
5ac57de2-54a5-4bf2-9eca-d2ae8745f87d,4478,dev_5602,merch_9489,2705.3,2025-07-10 08:05:14,0
eff450a0-13dc-453c-a0ee-a6ce07857361,2829,dev_1395,merch_6688,1109.64,2025-07-10 04:37:11,0
e08a8fbf-6142-4964-8aa3-104a2b523234,1031,dev_7781,merch_3034,534.94,2025-07-10 19:34:36,0
2492b3f1-d991-4502-949a-f235ce4f2a78,9912,dev_6823,merch_2640,168.02,2025-07-10 00:05:13,0
dfaa8a69-012d-44e0-a441-2d20cfa7dafe,4269,dev_9941,merch_4805,1808.18,2025-07-10 01:52:08,0
0482afc0-b92d-4606-a5ac-4907ad3e73b9,1670,dev_5832,merch_8766,4752.72,2025-07-10 06:43:07,0
82e43d20-1c1e-458a-8831-934f3acd5a93,6980,dev_9576,merch_2008,1197.06,2025-07-10 10:31:22,0
e416e2de-48eb-4147-a816-e2dd2d0a534b,1614,dev_1280,merch_9728,7117.95,2025-07-10 14:26:05,0
da7abc7e-f193-455f-8bf0-08c86efb80d5,8018,dev_6177,merch_1529,153.56,2025-07-10 05:07:21,0
dd463978-8083-4587-ac01-0ebba7a9e110,7551,dev_7394,merch_7917,2192.28,2025-07-10 13:41:32,0
9e3fd57c-4198-49d4-9728-f6f7fc0336bf,6581,dev_3214,merch_9289,3178.11,2025-07-10 13:22:34,0
5023e3bd-86bd-4859-bef0-cdddd92c144e,5028,dev_9664,merch_4152,7820.32,2025-07-09 22:29:13,0
57ef656d-0739-4fd6-a0f4-b4bac5f3521a,7119,dev_8157,merch_6328,11689.98,2025-07-10 10:48:11,0
9d5846da-90a4-4d42-8289-ffb02f4ad6ad,6320,dev_3099,merch_6169,4459.82,2025-07-10 19:13:06,0
996bce5a-40c5-4921-8d45-c7b9345f5e1e,5179,dev_3404,merch_1741,2694.98,2025-07-10 18:24:59,0
997bb21b-0366-4119-9065-9d0c29ed9fd9,1313,dev_2561,merch_3889,233.42,2025-07-10 03:43:52,0
edcc1b1a-946a-4928-bd56-66d8159c91a0,4063,dev_5895,merch_7536,2925.63,2025-07-10 07:23:00,0
8aa3c11b-9ae1-4b94-a06a-66dd692beb73,5176,dev_4572,merch_2745,1707.12,2025-07-10 13:00:09,0
37e990fd-05ff-4a3b-b0e8-966d43ee90b6,6871,dev_3156,merch_7610,309.29,2025-07-10 07:25:07,0
fc6f7dc1-aabc-44ae-a4a4-071f6ba5eab6,7648,dev_7208,merch_4397,2243.36,2025-07-10 09:00:46,0
d55ed122-8353-499a-b3ec-8072273b8f24,9324,dev_2330,merch_7997,5882.57,2025-07-09 23:30:36,0
baab2397-177b-4117-a704-857bf1cec91d,6247,dev_6865,merch_4407,11620.5,2025-07-10 11:16:48,0
78ef6edc-9334-4789-b610-5cd025c54f84,8480,dev_5412,merch_7794,7882.54,2025-07-10 11:09:21,0
f7935088-9ed2-455c-85c0-cbe4cbc8fe2c,6739,dev_9242,merch_2454,1518.99,2025-07-09 22:24:33,0
d9f6c0d5-1cd6-4690-ae3e-2c49722dceea,8030,dev_4212,merch_7458,2486.17,2025-07-10 14:51:51,0
